hhid,sector,zone,hhweight,hhsize,food_tot_pc,food_purch_pc,year,indweight
290038,"1. URBAN","6. SOUTH WEST",4885.3005268817,2,82206.08,82206.08,2016,9770.601
290039,"1. URBAN","6. SOUTH WEST",4885.3005268817,4,62301.36,62301.36,2016,19541.2
290040,"1. URBAN","6. SOUTH WEST",4885.3005268817,8,28678.57,28678.57,2016,39082.4
290042,"2. RURAL","6. SOUTH WEST",3068.0631328242,1,176456,119842.8,2016,3068.063
290043,"2. RURAL","6. SOUTH WEST",3068.0631328242,3,68412.59,68412.59,2016,9204.189
290044,"2. RURAL","6. SOUTH WEST",3068.0631328242,1,68601.23,68601.23,2016,3068.063
290045,"2. RURAL","6. SOUTH WEST",3068.0631328242,1,243127.9,136844.5,2016,3068.063
290046,"2. RURAL","6. SOUTH WEST",3068.0631328242,4,23426.99,23426.99,2016,12272.25
290047,"2. RURAL","6. SOUTH WEST",3068.0631328242,4,58745.77,45695.41,2016,12272.25
290048,"2. RURAL","6. SOUTH WEST",3068.0631328242,1,199204.8,141195.9,2016,3068.063
290049,"2. RURAL","6. SOUTH WEST",3068.0631328242,6,46939.89,46939.89,2016,18408.38
290050,"2. RURAL","6. SOUTH WEST",3068.0631328242,1,135654.5,113153.4,2016,3068.063
290052,"1. URBAN","6. SOUTH WEST",6726.1384065762,4,35500.08,35500.08,2016,26904.55
290053,"1. URBAN","6. SOUTH WEST",6726.1384065762,2,134397.8,134397.8,2016,13452.28
290056,"1. URBAN","6. SOUTH WEST",6726.1384065762,1,319579.6,319579.6,2016,6726.138
290057,"1. URBAN","6. SOUTH WEST",6726.1384065762,5,59656.64,59656.64,2016,33630.69
290058,"1. URBAN","6. SOUTH WEST",6726.1384065762,2,45659.38,45659.38,2016,13452.28
290060,"1. URBAN","6. SOUTH WEST",6726.1384065762,5,115982.4,115982.4,2016,33630.69
290061,"1. URBAN","6. SOUTH WEST",5097.7048976156,1,146998.2,146998.2,2016,5097.705
290062,"1. URBAN","6. SOUTH WEST",5097.7048976156,4,116229,71333.43,2016,20390.82
290063,"1. URBAN","6. SOUTH WEST",5097.7048976156,2,67103.57,26439.44,2016,10195.41
290064,"2. RURAL","6. SOUTH WEST",5097.7048976156,3,113472.4,110691.4,2016,15293.11
290065,"1. URBAN","6. SOUTH WEST",5097.7048976156,4,77483.11,77483.11,2016,20390.82
290066,"1. URBAN","6. SOUTH WEST",5097.7048976156,7,35423.63,33782.19,2016,35683.93
290067,"1. URBAN","6. SOUTH WEST",5097.7048976156,1,270757.6,182077.1,2016,5097.705
290068,"1. URBAN","6. SOUTH WEST",5097.7048976156,1,149842.2,78339.43,2016,5097.705
290069,"1. URBAN","6. SOUTH WEST",5097.7048976156,3,75143.68,75143.68,2016,15293.11
290070,"1. URBAN","6. SOUTH WEST",5097.7048976156,6,60908.21,55727.47,2016,30586.23
290071,"1. URBAN","6. SOUTH WEST",2360.0485637109,3,75595.66,60501.86,2016,7080.146
290072,"1. URBAN","6. SOUTH WEST",2360.0485637109,2,62260.66,53575.16,2016,4720.097
290073,"1. URBAN","6. SOUTH WEST",2360.0485637109,8,62108.07,62108.07,2016,18880.39
290074,"1. URBAN","6. SOUTH WEST",2360.0485637109,1,83110.66,22551.79,2016,2360.049
290075,"1. URBAN","6. SOUTH WEST",2360.0485637109,6,41146.08,41146.08,2016,14160.29
290077,"1. URBAN","6. SOUTH WEST",2360.0485637109,1,128270.3,112756.9,2016,2360.049
290078,"1. URBAN","6. SOUTH WEST",2360.0485637109,1,227501.6,227501.6,2016,2360.049
290079,"1. URBAN","6. SOUTH WEST",2360.0485637109,1,76529.55,26592.86,2016,2360.049
290080,"1. URBAN","6. SOUTH WEST",2360.0485637109,3,52511.7,40351.19,2016,7080.146
290081,"1. URBAN","6. SOUTH WEST",2336.4480780738,3,48019.06,48019.06,2016,7009.344
290082,"1. URBAN","6. SOUTH WEST",2336.4480780738,5,44023.32,36201.89,2016,11682.24
290083,"1. URBAN","6. SOUTH WEST",2336.4480780738,4,32328.57,32328.57,2016,9345.792
290084,"1. URBAN","6. SOUTH WEST",2336.4480780738,5,44507.24,44507.24,2016,11682.24
290085,"1. URBAN","6. SOUTH WEST",2336.4480780738,2,39005.38,23203.57,2016,4672.896
290086,"1. URBAN","6. SOUTH WEST",2336.4480780738,6,43278.57,43278.57,2016,14018.69
290087,"1. URBAN","6. SOUTH WEST",2336.4480780738,2,157455.4,157455.4,2016,4672.896
290088,"1. URBAN","6. SOUTH WEST",2336.4480780738,6,141401.8,141401.8,2016,14018.69
290089,"1. URBAN","6. SOUTH WEST",2336.4480780738,3,22139.41,17830.15,2016,7009.344
290090,"1. URBAN","6. SOUTH WEST",2336.4480780738,3,56661.91,56661.91,2016,7009.344
290091,"1. URBAN","6. SOUTH WEST",14868.305951379,3,112484.8,110386.2,2016,44604.92
290092,"1. URBAN","6. SOUTH WEST",14868.305951379,3,58843.64,58843.64,2016,44604.92
290093,"1. URBAN","6. SOUTH WEST",14868.305951379,1,150392.9,150392.9,2016,14868.31
290094,"1. URBAN","6. SOUTH WEST",14868.305951379,4,81957.45,62506.25,2016,59473.22
290095,"1. URBAN","6. SOUTH WEST",14868.305951379,7,41631.34,35047.45,2016,104078.1
290097,"1. URBAN","6. SOUTH WEST",14868.305951379,3,145020.7,118949.3,2016,44604.92
290098,"1. URBAN","6. SOUTH WEST",14868.305951379,4,89681.23,87074.09,2016,59473.22
290099,"1. URBAN","6. SOUTH WEST",14868.305951379,2,84313.9,79099.62,2016,29736.61
290100,"1. URBAN","6. SOUTH WEST",14868.305951379,9,38674.81,38674.81,2016,133814.8
290102,"2. RURAL","6. SOUTH WEST",2832.0582764531,1,306185.6,197448.8,2016,2832.058
290103,"2. RURAL","6. SOUTH WEST",2832.0582764531,1,196098.2,139560.2,2016,2832.058
290104,"2. RURAL","6. SOUTH WEST",2832.0582764531,3,40278.4,7615.823,2016,8496.175
290105,"2. RURAL","6. SOUTH WEST",2832.0582764531,3,92565.93,61459.05,2016,8496.175
290106,"2. RURAL","6. SOUTH WEST",2832.0582764531,1,262771.5,162426.9,2016,2832.058
290107,"2. RURAL","6. SOUTH WEST",2832.0582764531,1,215528.3,111103.6,2016,2832.058
290108,"2. RURAL","6. SOUTH WEST",2832.0582764531,1,98609.8,89174.43,2016,2832.058
290109,"2. RURAL","6. SOUTH WEST",2832.0582764531,1,163583.3,70026.45,2016,2832.058
290110,"2. RURAL","6. SOUTH WEST",2832.0582764531,2,87433.4,55168.98,2016,5664.117
290113,"2. RURAL","6. SOUTH WEST",4248.0874146797,4,61799.88,48533.68,2016,16992.35
290114,"2. RURAL","6. SOUTH WEST",4248.0874146797,7,66706.05,47585.29,2016,29736.61
290115,"2. RURAL","6. SOUTH WEST",4248.0874146797,2,119469.7,88926.38,2016,8496.175
290116,"2. RURAL","6. SOUTH WEST",4248.0874146797,2,138220,42438.49,2016,8496.175
290117,"2. RURAL","6. SOUTH WEST",4248.0874146797,12,164081.3,46795.42,2016,50977.05
290118,"2. RURAL","6. SOUTH WEST",4248.0874146797,1,159954.7,61527.41,2016,4248.087
290119,"2. RURAL","6. SOUTH WEST",4248.0874146797,3,76891.21,76022.16,2016,12744.26
290120,"2. RURAL","6. SOUTH WEST",4248.0874146797,4,82297.24,42305.74,2016,16992.35
290121,"1. URBAN","6. SOUTH WEST",6608.1359783906,2,126490.6,118669.1,2016,13216.27
290122,"1. URBAN","6. SOUTH WEST",6608.1359783906,3,68798.81,49141.91,2016,19824.41
290123,"1. URBAN","6. SOUTH WEST",6608.1359783906,2,68672.96,68672.96,2016,13216.27
290124,"1. URBAN","6. SOUTH WEST",6608.1359783906,6,74781.13,48468.97,2016,39648.82
290126,"1. URBAN","6. SOUTH WEST",6608.1359783906,9,53600.48,22442.38,2016,59473.22
290127,"1. URBAN","6. SOUTH WEST",6608.1359783906,7,56218.17,39346.4,2016,46256.95
290128,"1. URBAN","6. SOUTH WEST",6608.1359783906,8,49519.09,46129.79,2016,52865.09
290129,"1. URBAN","6. SOUTH WEST",6608.1359783906,5,77831.63,64435.26,2016,33040.68
290130,"1. URBAN","6. SOUTH WEST",6608.1359783906,9,49966.11,35237.92,2016,59473.22
290131,"1. URBAN","6. SOUTH WEST",3068.0631328242,4,44978.31,44978.31,2016,12272.25
290132,"1. URBAN","6. SOUTH WEST",3068.0631328242,4,50868.75,50868.75,2016,12272.25
290133,"1. URBAN","6. SOUTH WEST",3068.0631328242,1,28281.52,28281.52,2016,3068.063
290134,"1. URBAN","6. SOUTH WEST",3068.0631328242,5,40077.09,33705.14,2016,15340.32
290135,"1. URBAN","6. SOUTH WEST",3068.0631328242,6,72495.54,50519.81,2016,18408.38
290136,"1. URBAN","6. SOUTH WEST",3068.0631328242,7,55893.99,50342.69,2016,21476.44
290137,"1. URBAN","6. SOUTH WEST",3068.0631328242,5,7612.857,2398.572,2016,15340.32
290138,"1. URBAN","6. SOUTH WEST",3068.0631328242,2,96871.98,62918,2016,6136.126
290140,"1. URBAN","6. SOUTH WEST",3068.0631328242,2,127797.2,127797.2,2016,6136.126
290141,"1. URBAN","6. SOUTH WEST",14868.305951379,1,132740,92642.17,2016,14868.31
290145,"1. URBAN","6. SOUTH WEST",14868.305951379,5,55819.89,55037.75,2016,74341.53
290147,"1. URBAN","6. SOUTH WEST",14868.305951379,4,54497.03,54497.03,2016,59473.22
290149,"1. URBAN","6. SOUTH WEST",14868.305951379,2,172091.7,172091.7,2016,29736.61
290150,"1. URBAN","6. SOUTH WEST",14868.305951379,5,57505.14,47234.23,2016,74341.53
290151,"1. URBAN","6. SOUTH WEST",6372.1311220195,4,46276.79,46276.79,2016,25488.53
290152,"1. URBAN","6. SOUTH WEST",6372.1311220195,3,52623.33,38794.29,2016,19116.39
290153,"1. URBAN","6. SOUTH WEST",6372.1311220195,4,60365.18,40545.85,2016,25488.53
290154,"1. URBAN","6. SOUTH WEST",6372.1311220195,4,26268.9,15121.43,2016,25488.53
290155,"1. URBAN","6. SOUTH WEST",6372.1311220195,8,56438.18,56251.18,2016,50977.05
290156,"1. URBAN","6. SOUTH WEST",6372.1311220195,1,92292.86,92292.86,2016,6372.131
290157,"1. URBAN","6. SOUTH WEST",6372.1311220195,3,91032.74,91032.74,2016,19116.39
290158,"1. URBAN","6. SOUTH WEST",6372.1311220195,1,96429.52,78214.29,2016,6372.131
290161,"1. URBAN","6. SOUTH WEST",3982.5819512622,4,1255644,51057.48,2016,15930.33
290162,"1. URBAN","6. SOUTH WEST",3982.5819512622,6,82854.65,56522.25,2016,23895.49
290163,"1. URBAN","6. SOUTH WEST",3982.5819512622,4,40840.32,39454.81,2016,15930.33
290165,"1. URBAN","6. SOUTH WEST",3982.5819512622,6,59428.25,38470.26,2016,23895.49
290167,"1. URBAN","6. SOUTH WEST",3982.5819512622,8,47243.34,26910.1,2016,31860.66
290168,"1. URBAN","6. SOUTH WEST",3982.5819512622,7,54334.11,37702.12,2016,27878.07
290169,"1. URBAN","6. SOUTH WEST",3982.5819512622,7,65558.16,25722.39,2016,27878.07
290170,"1. URBAN","6. SOUTH WEST",3982.5819512622,3,98390.19,88985.88,2016,11947.75
290171,"2. RURAL","6. SOUTH WEST",5841.1201951846,1,91651.19,63516.47,2016,5841.12
290172,"2. RURAL","6. SOUTH WEST",5841.1201951846,4,98445.51,29195.09,2016,23364.48
290173,"2. RURAL","6. SOUTH WEST",5841.1201951846,2,143447.5,67133.93,2016,11682.24
290176,"2. RURAL","6. SOUTH WEST",5841.1201951846,2,188584.8,57967.49,2016,11682.24
290177,"2. RURAL","6. SOUTH WEST",5841.1201951846,4,57291.46,15955.38,2016,23364.48
290178,"2. RURAL","6. SOUTH WEST",5841.1201951846,2,74951,31859.5,2016,11682.24
290179,"2. RURAL","6. SOUTH WEST",5841.1201951846,3,122425.5,35665.71,2016,17523.36
290180,"2. RURAL","6. SOUTH WEST",5841.1201951846,8,92622.98,22435.84,2016,46728.96
300001,"1. URBAN","6. SOUTH WEST",11475.497985628,2,369959.4,369959.4,2016,22951
300003,"1. URBAN","6. SOUTH WEST",11475.497985628,6,38780.82,38780.82,2016,68852.98
300004,"1. URBAN","6. SOUTH WEST",11475.497985628,3,113153.2,105929.3,2016,34426.49
300005,"1. URBAN","6. SOUTH WEST",11475.497985628,4,22812.5,22812.5,2016,45901.99
300006,"1. URBAN","6. SOUTH WEST",11475.497985628,3,26460.26,16863.42,2016,34426.49
300007,"1. URBAN","6. SOUTH WEST",11475.497985628,4,46671.12,46671.12,2016,45901.99
300008,"1. URBAN","6. SOUTH WEST",11475.497985628,6,80076.09,80076.09,2016,68852.98
300010,"1. URBAN","6. SOUTH WEST",11475.497985628,6,122062,122062,2016,68852.98
300011,"1. URBAN","6. SOUTH WEST",6710.8175354551,2,164830.1,164830.1,2016,13421.63
300012,"1. URBAN","6. SOUTH WEST",6710.8175354551,3,38238.1,38238.1,2016,20132.45
300013,"1. URBAN","6. SOUTH WEST",6710.8175354551,2,103115.8,103115.8,2016,13421.63
300014,"1. URBAN","6. SOUTH WEST",6710.8175354551,3,78863.54,76440.94,2016,20132.45
300016,"1. URBAN","6. SOUTH WEST",6710.8175354551,4,37477.68,37477.68,2016,26843.27
300017,"1. URBAN","6. SOUTH WEST",6710.8175354551,4,30508.13,30508.13,2016,26843.27
300018,"1. URBAN","6. SOUTH WEST",6710.8175354551,5,116502.6,116502.6,2016,33554.09
300019,"1. URBAN","6. SOUTH WEST",6710.8175354551,6,51749.64,47551.61,2016,40264.91
300020,"1. URBAN","6. SOUTH WEST",6710.8175354551,1,181592.1,177420.7,2016,6710.817
300022,"2. RURAL","6. SOUTH WEST",17877.617914452,4,68202.42,56512.32,2016,71510.47
300024,"2. RURAL","6. SOUTH WEST",17877.617914452,2,212491.7,91466.77,2016,35755.23
300025,"2. RURAL","6. SOUTH WEST",17877.617914452,1,266988.1,104300.8,2016,17877.62
300026,"2. RURAL","6. SOUTH WEST",17877.617914452,2,137671.9,97434.98,2016,35755.23
300029,"2. RURAL","6. SOUTH WEST",17877.617914452,6,26071.43,26071.43,2016,107265.7
300035,"2. RURAL","6. SOUTH WEST",14978.544739136,5,15385.79,15385.79,2016,74892.73
300036,"2. RURAL","6. SOUTH WEST",14978.544739136,3,1341501,1339330,2016,44935.63
300037,"2. RURAL","6. SOUTH WEST",14978.544739136,4,188223.7,94089.9,2016,59914.18
300038,"2. RURAL","6. SOUTH WEST",14978.544739136,3,86120.67,39802.37,2016,44935.63
300040,"1. URBAN","6. SOUTH WEST",14978.544739136,1,127359.3,104715.9,2016,14978.54
300041,"2. RURAL","6. SOUTH WEST",8589.8464453826,2,144386.2,65113.39,2016,17179.69
300042,"2. RURAL","6. SOUTH WEST",8589.8464453826,2,205773,114615.7,2016,17179.69
300043,"2. RURAL","6. SOUTH WEST",8589.8464453826,9,13414.33,13414.33,2016,77308.62
300044,"2. RURAL","6. SOUTH WEST",8589.8464453826,3,153358.5,99053.65,2016,25769.54
300045,"2. RURAL","6. SOUTH WEST",8589.8464453826,2,304989.8,144347.5,2016,17179.69
300046,"2. RURAL","6. SOUTH WEST",8589.8464453826,3,47369.18,47369.18,2016,25769.54
300048,"2. RURAL","6. SOUTH WEST",8589.8464453826,5,79245.08,53026.24,2016,42949.23
300049,"2. RURAL","6. SOUTH WEST",8589.8464453826,3,207952,108004.6,2016,25769.54
300050,"2. RURAL","6. SOUTH WEST",8589.8464453826,5,127715.4,43164.72,2016,42949.23
300051,"1. URBAN","6. SOUTH WEST",7006.0935070152,2,68968.05,68968.05,2016,14012.19
300052,"1. URBAN","6. SOUTH WEST",7006.0935070152,1,85793.25,85793.25,2016,7006.094
300053,"1. URBAN","6. SOUTH WEST",7006.0935070152,6,71331.93,71331.93,2016,42036.56
300054,"1. URBAN","6. SOUTH WEST",7006.0935070152,5,87530.63,85818.14,2016,35030.47
300055,"1. URBAN","6. SOUTH WEST",7006.0935070152,2,233652.6,191938.3,2016,14012.19
300056,"1. URBAN","6. SOUTH WEST",7006.0935070152,8,83668.91,83668.91,2016,56048.75
300057,"1. URBAN","6. SOUTH WEST",7006.0935070152,3,126373,124564.9,2016,21018.28
300058,"1. URBAN","6. SOUTH WEST",7006.0935070152,2,109240.4,105068.9,2016,14012.19
300059,"1. URBAN","6. SOUTH WEST",7006.0935070152,6,58271.63,58271.63,2016,42036.56
300060,"1. URBAN","6. SOUTH WEST",7006.0935070152,6,24466.73,24466.73,2016,42036.56
300061,"1. URBAN","6. SOUTH WEST",4831.7886255277,3,145250.7,145250.7,2016,14495.37
300062,"1. URBAN","6. SOUTH WEST",4831.7886255277,5,96987.54,96987.54,2016,24158.94
300063,"1. URBAN","6. SOUTH WEST",4831.7886255277,3,43806.08,43806.08,2016,14495.37
300064,"1. URBAN","6. SOUTH WEST",4831.7886255277,5,106597.7,106597.7,2016,24158.94
300065,"1. URBAN","6. SOUTH WEST",4831.7886255277,3,120655.9,86212.65,2016,14495.37
300069,"1. URBAN","6. SOUTH WEST",4831.7886255277,3,154739.3,145637.2,2016,14495.37
300070,"1. URBAN","6. SOUTH WEST",4831.7886255277,6,62493.86,62493.86,2016,28990.73
300072,"1. URBAN","6. SOUTH WEST",4227.8150473367,6,42609.69,42224.96,2016,25366.89
300073,"1. URBAN","6. SOUTH WEST",4227.8150473367,2,77212.02,77212.02,2016,8455.63
300074,"1. URBAN","6. SOUTH WEST",4227.8150473367,13,82643.29,82643.29,2016,54961.59
300076,"1. URBAN","6. SOUTH WEST",4227.8150473367,4,90198.77,90198.77,2016,16911.26
300077,"1. URBAN","6. SOUTH WEST",4227.8150473367,2,43678.77,43678.77,2016,8455.63
300078,"1. URBAN","6. SOUTH WEST",4227.8150473367,5,30194.36,30194.36,2016,21139.08
300079,"1. URBAN","6. SOUTH WEST",4227.8150473367,4,26662.6,26662.6,2016,16911.26
300080,"1. URBAN","6. SOUTH WEST",4227.8150473367,2,119595.5,119595.5,2016,8455.63
300081,"1. URBAN","6. SOUTH WEST",8697.2195259499,6,31853.64,31853.64,2016,52183.32
300082,"1. URBAN","6. SOUTH WEST",8697.2195259499,1,126986.1,126986.1,2016,8697.22
300083,"1. URBAN","6. SOUTH WEST",8697.2195259499,5,102227.4,99098.84,2016,43486.1
300084,"1. URBAN","6. SOUTH WEST",8697.2195259499,5,77160.23,73354.23,2016,43486.1
300085,"1. URBAN","6. SOUTH WEST",8697.2195259499,4,126240,114464.4,2016,34788.88
300086,"1. URBAN","6. SOUTH WEST",8697.2195259499,1,106428.5,104919.1,2016,8697.22
300087,"1. URBAN","6. SOUTH WEST",8697.2195259499,6,31723.28,31723.28,2016,52183.32
300088,"1. URBAN","6. SOUTH WEST",8697.2195259499,7,72717.66,72717.66,2016,60880.54
300089,"1. URBAN","6. SOUTH WEST",8697.2195259499,1,147197.1,147197.1,2016,8697.22
300090,"1. URBAN","6. SOUTH WEST",8697.2195259499,2,181723.3,174944.8,2016,17394.44
300091,"1. URBAN","6. SOUTH WEST",2657.4837440402,4,99281.17,99281.17,2016,10629.93
300092,"1. URBAN","6. SOUTH WEST",2657.4837440402,2,155155.8,155155.8,2016,5314.967
300093,"1. URBAN","6. SOUTH WEST",2657.4837440402,5,47724.34,47724.34,2016,13287.42
300094,"1. URBAN","6. SOUTH WEST",2657.4837440402,2,150437.1,150437.1,2016,5314.967
300095,"1. URBAN","6. SOUTH WEST",2657.4837440402,5,1205213,1202741,2016,13287.42
300096,"1. URBAN","6. SOUTH WEST",2657.4837440402,3,139744.2,130195.3,2016,7972.451
300097,"1. URBAN","6. SOUTH WEST",2657.4837440402,6,15167.92,15167.92,2016,15944.9
300098,"1. URBAN","6. SOUTH WEST",2657.4837440402,4,121394.8,96105.55,2016,10629.93
300099,"1. URBAN","6. SOUTH WEST",2657.4837440402,8,21739.34,21739.34,2016,21259.87
300100,"1. URBAN","6. SOUTH WEST",2657.4837440402,7,86732.92,86732.92,2016,18602.39
300101,"1. URBAN","6. SOUTH WEST",13891.392298392,2,158926.7,158926.7,2016,27782.79
300102,"1. URBAN","6. SOUTH WEST",13891.392298392,2,89101.76,50783.34,2016,27782.79
300104,"1. URBAN","6. SOUTH WEST",13891.392298392,2,50920.98,45178.22,2016,27782.79
300105,"1. URBAN","6. SOUTH WEST",13891.392298392,3,27120.37,27120.37,2016,41674.18
300106,"1. URBAN","6. SOUTH WEST",13891.392298392,3,48791.59,48791.59,2016,41674.18
300109,"1. URBAN","6. SOUTH WEST",13891.392298392,6,69407.41,69407.41,2016,83348.35
300110,"1. URBAN","6. SOUTH WEST",13891.392298392,1,48492.86,48492.86,2016,13891.39
300111,"1. URBAN","6. SOUTH WEST",11044.08828692,2,47850.2,47850.2,2016,22088.18
300113,"1. URBAN","6. SOUTH WEST",11044.08828692,1,272368.6,260071.6,2016,11044.09
300114,"1. URBAN","6. SOUTH WEST",11044.08828692,5,51273.54,51273.54,2016,55220.44
300115,"1. URBAN","6. SOUTH WEST",11044.08828692,6,48184.46,48184.46,2016,66264.53
300118,"1. URBAN","6. SOUTH WEST",11044.08828692,4,136747,136747,2016,44176.35
300119,"1. URBAN","6. SOUTH WEST",11044.08828692,4,112654.8,112654.8,2016,44176.35
300120,"1. URBAN","6. SOUTH WEST",11044.08828692,6,27508.4,27508.4,2016,66264.53
300122,"1. URBAN","6. SOUTH WEST",6764.5040757388,2,217896.5,213985.8,2016,13529.01
300124,"1. URBAN","6. SOUTH WEST",6764.5040757388,2,95551.79,95551.79,2016,13529.01
300127,"1. URBAN","6. SOUTH WEST",6764.5040757388,2,167638,167638,2016,13529.01
300129,"1. URBAN","6. SOUTH WEST",6764.5040757388,7,90422.09,74034.34,2016,47351.53
300130,"1. URBAN","6. SOUTH WEST",6764.5040757388,1,57701.12,53049.07,2016,6764.504
300131,"1. URBAN","6. SOUTH WEST",6557.427420359,4,107555.1,107555.1,2016,26229.71
300135,"1. URBAN","6. SOUTH WEST",6557.427420359,3,37833.56,37833.56,2016,19672.28
300136,"1. URBAN","6. SOUTH WEST",6557.427420359,5,23829.29,23829.29,2016,32787.14
300137,"1. URBAN","6. SOUTH WEST",6557.427420359,3,262707.7,262707.7,2016,19672.28
300138,"1. URBAN","6. SOUTH WEST",6557.427420359,1,126279.5,126279.5,2016,6557.427
300139,"1. URBAN","6. SOUTH WEST",6557.427420359,1,87829.86,76741.25,2016,6557.427
300140,"1. URBAN","6. SOUTH WEST",6557.427420359,4,84022.06,52185.95,2016,26229.71
300141,"1. URBAN","6. SOUTH WEST",11542.606160983,4,29302.42,29302.42,2016,46170.43
300142,"1. URBAN","6. SOUTH WEST",11542.606160983,3,90728.59,89338.12,2016,34627.82
300143,"1. URBAN","6. SOUTH WEST",11542.606160983,3,51692.04,51692.04,2016,34627.82
300144,"1. URBAN","6. SOUTH WEST",11542.606160983,1,88106.47,88106.47,2016,11542.61
300145,"1. URBAN","6. SOUTH WEST",11542.606160983,2,1511181,1511181,2016,23085.21
300146,"1. URBAN","6. SOUTH WEST",11542.606160983,12,28144.62,28144.62,2016,138511.3
300147,"1. URBAN","6. SOUTH WEST",11542.606160983,5,83018.04,83018.04,2016,57713.03
300148,"1. URBAN","6. SOUTH WEST",11542.606160983,7,48954.19,48954.19,2016,80798.24
300149,"1. URBAN","6. SOUTH WEST",11542.606160983,4,75830.2,75830.2,2016,46170.43
300151,"1. URBAN","6. SOUTH WEST",4831.7886255277,3,96061.68,96061.68,2016,14495.37
300152,"1. URBAN","6. SOUTH WEST",4831.7886255277,5,57846.52,32798.31,2016,24158.94
300153,"1. URBAN","6. SOUTH WEST",4831.7886255277,7,57869.82,50595.03,2016,33822.52
300154,"1. URBAN","6. SOUTH WEST",4831.7886255277,1,166711.9,166711.9,2016,4831.789
300156,"1. URBAN","6. SOUTH WEST",4831.7886255277,3,63360.49,63360.49,2016,14495.37
300157,"1. URBAN","6. SOUTH WEST",4831.7886255277,3,59505.17,59505.17,2016,14495.37
300158,"1. URBAN","6. SOUTH WEST",4831.7886255277,9,67698.03,67698.03,2016,43486.1
300159,"1. URBAN","6. SOUTH WEST",4831.7886255277,8,47271.62,47271.62,2016,38654.31
300160,"1. URBAN","6. SOUTH WEST",4831.7886255277,6,48193.74,48193.74,2016,28990.73
300161,"1. URBAN","6. SOUTH WEST",12804.239857648,5,32026.62,32026.62,2016,64021.2
300162,"1. URBAN","6. SOUTH WEST",12804.239857648,4,62471.8,52043.23,2016,51216.96
300163,"1. URBAN","6. SOUTH WEST",12804.239857648,2,75240.28,64811.71,2016,25608.48
300164,"1. URBAN","6. SOUTH WEST",12804.239857648,1,121982.9,74747.5,2016,12804.24
300165,"1. URBAN","6. SOUTH WEST",12804.239857648,6,41371.92,32394.34,2016,76825.44
